year,office,district,votefor,candidate,party,candidateid,votes,type,winner
2018,STATE REPRESENTATIVE,WASHINGTON 5 REP,1,PAUL HEWITT, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 5 REP,1,PETER HOOD, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 5 REP,1,RAY HICKORY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 5 REP,1,RICHARD MILLER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 5 REP,1,SCOTTIE GRAUR, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 5 REP,1,STEVE MARTIN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 5 REP,1,WODEN TEACHOUT, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,JANET ANCEL,DEMOCRATIC,,1808,Registered,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,ANNIE BODELSE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,BETH CUMMINGS, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,BRAM TOBIN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,DAN MARTIN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,DENNIS SEAVEY-WINDSINGER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,DOUG LILLEY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,DREW GRAVES, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,GAIL GRAHAM, ,,13,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,KENT MORSE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,KIMBERLY JESSUP, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,MARION GRAY, ,,2,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,MARK LANE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,MITSU KITANE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,OLIVIA GAY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,PETER HARVEY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,RICHARD KEHNE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,RODNEY BUCK, ,,2,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,SCOTT THOMPSON, ,,3,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,STEVE DUKE, ,,3,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,TOM MCARDLE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,ALAN WHITCOMB, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,ALBERT WHITCOMB, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,ALEX HICKORY, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,ANDREW BREWER, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,ANYA TYNIO, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,BARRY WADLE, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,BEN BANTA, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,BRIAN BLAISDELL, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,CHARLEY BURBANK, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,DALE BICKFORD, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,DARRELL BURKHALTER, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,DEMES BLARE, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,"ETHAN ""ROCK"" MULLIGAN", ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,JAMES ARISMAN, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,JOHN HELFANT, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,JORDAN HOWE, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,MIKE HOGAN, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,PATTY COFFRIN, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,RYAN TIBBITTS, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,THOMAS RIES, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,TODD NEWTON, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,ALLAN FARNHAM, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,BRIAN TOWBIN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,DONALD TRUMP, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,EUGENIA BELOTSERKOVSKY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,GARY GRAVES, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,GEORGE CUSHING, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,JANICE LLOYD, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 6 REP,1,MIKE RAKER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 7 REP,2,KARI DOLAN,DEMOCRATIC,,2340,Registered,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 7 REP,2,MAXINE GRAD,DEMOCRATIC,,2590,Registered,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 7 REP,2,NEIL JOHNSON,GREEN MOUNTAIN,,385,Registered,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 7 REP,2,ED READ,INDEPENDENT,,1981,Registered,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 7 REP,2,BOB READIE,INDEPENDENT,,517,Registered,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 7 REP,2,KEITH MARINO, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 7 REP,2,RODNEY CHAYER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 7 REP,2,ED READ, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 7 REP,2,EDWARD CASEY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 7 REP,2,SHELDON FOLEY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON 7 REP,2,TERRY OSTROUT, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,THOMAS STEVENS,DEMOCRATIC,,3101,Registered,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,THERESA WOOD,DEMOCRATIC,,3533,Registered,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,CRAIG PIAZZO, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,DAVID IDE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,ISAAC BOINEY, ,,3,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,JOANNA KELLY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,JOHN STREETER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,MARK KUNZE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,ROB ASHTON, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,ROB PITONE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,SHARON MURRAY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,TAMMY COE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,TODD KEIL, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,BOB SMITH, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,CLINTON ALGER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,DONALD TRUMP, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,MELANIE GIANGRECO, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,MICHAEL DOOLING, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,PETER BRIGGS, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,TERRY MOULTROUP, ,,9,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,ANDY CARPENTER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,CALVIN POTTER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,CHARLES DOW, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,CHRIS MCKAY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,CHRIS VIENS, ,,3,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,CLINT CYR, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,DILLON CLARK, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,ED COFFEY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,ED READ, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,ERIC CHITTENDEN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,ERIC FRIEDMAN, ,,2,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,EVERETT COFFEY, ,,2,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,FRANK BALCO, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,H. BROOKE PAIGE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,JANE WILLARD, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,JAY PROVENCHER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,JEFFREY KILGORE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,JOE RICHARDSON, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,JOHN DICARLO, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,JOHN GRENIER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,JONATHAN GRIFFIN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,JOSEPH CLARK III, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,JUSTIN HADLEY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,KELLY HOUGH, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,KEVIN O'BRIEN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,LIAM CLARK, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,MARION HOWES, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,MARK FRIER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,MICHAEL LAROCK, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,MICK O'BRIEN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,PAM BECKER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,PATRICK TURNER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,SKIP FLANDERS, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,STEPHANIE BRINKMAN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,T. J. KINGSBURY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,TOM CAHALAN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WASHINGTON-CHITTENDEN REP,2,WILLIAM WOODRUFF, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 1 REP,1,SARA COFFEY,DEMOCRATIC,,1256,Registered,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 1 REP,1,PATRICK GILLIGAN,REPUBLICAN,,665,Registered,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 1 REP,1,WILL WOHNUS, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,EMILIE KORNHEISER,DEM/PROG,,1473,Registered,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,ANDREW COTREL, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,EDMOND LAFLAME, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,JIM DOUGLAS, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,JOE POWERS, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,JUDITH MALLOY, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,LIZ MORTON, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,MOLLIE BURKE, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,NANCI WEST, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,ROGER CARROLL, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,TERRY MARTIN, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,TYLER MAAS, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,VALERIE STUART, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-1 REP,1,WAYNE ESTEY, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-2 REP,1,MOLLIE S. BURKE,PROG/DEM,,1491,Registered,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 2-3 REP,1,TRISTAN TOLENO,DEMOCRATIC,,1530,Registered,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,CAROLYN W. PARTRIDGE,DEMOCRATIC,,1921,Registered,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,MATTHEW A. TRIEBER,DEMOCRATIC,,1821,Registered,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,ARTHUR SCHBART, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,GUY TANZA, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,KERRY BOURNE, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,PATRICK GILLIGAN, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,STEPHAN MORSE, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,TOM STAATS, ,,0,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,CHRIS MOORE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,S.GOLEC, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,ALEX STRADLING, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,CHRIS COTA, ,,2,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,CHRIS MOORE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,DAN SHAUGHNESSY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,DAVID NOYES, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,DENNIS THOMPSON, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,DONALD B TAYLOR, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,ELISABETH BERG, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,JAMES SMITH, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,JEREMY KIMBALL, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,JOSH HEARNE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,MANDY WALSH FISCHETTI, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,MAUREEN MITCHELL, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,PAUL OBUCHOWSKI, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,PAUL REIS, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,RICH WATKINS, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,RYAN DEMPSEY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,STANTON SCOTT, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,STEPHEN JAMES, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,STEVE HEARNE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,STEVE WOOD, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,SUSAM HAMMOND, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,TERRY REIS, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,THEO KOVALOFF, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,YACHNE NILGES, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,DAN DEWALT, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 3 REP,2,ROBERT BINGHAM, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 4 REP,2,NADER HASHIM,DEMOCRATIC,,2786,Registered,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 4 REP,2,MIKE MROWICKI,DEMOCRATIC,,2786,Registered,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 4 REP,2,BERT WILKINS, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 4 REP,2,BILL MCAULIFFE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 4 REP,2,CINDY JEROME, ,,2,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 4 REP,2,HENRY FARNUM, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 4 REP,2,JACKQUELINE FLECK, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 4 REP,2,MAGGIE CASSIDY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 4 REP,2,NATE SMEAD, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 4 REP,2,QUINN O'REILLY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 4 REP,2,THOMAS SIMON, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,EMILY LONG,DEMOCRATIC,,1641,Registered,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,CHRISTOPHER RIDDLE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,DAN MACARTHUR, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,JOHN SMITH, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,LESTER FRENCH, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,PATRICK GILLIGAN, ,,2,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,TYLER COLFORD, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,CLIFF PASSINO, ,,2,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,CRAIG HUNT, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,DAN DEWALT, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,HOWARD CUTTS, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,JOHN EVANS, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,RICHARD BENSON, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,RICK HEGE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,ROBERT BACKUS, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,SALLY CUTTS, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 5 REP,1,SEAN MEAGHER, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,JOHN GANNON,DEMOCRATIC,,1251,Registered,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,BILL PUSEY, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,BRUCE BUSA, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,DAVID TOWLER, ,,3,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,JOHN MORRISON, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,JOSEPH BROWN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,KAREN SETTANNI, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,KEITH BRONSON, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,KEITH STERN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,KEITH STONE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,LEE THOMPSON, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,PATRICK GILLIGAN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,PATRICK HERRY, ,,2,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,WILLIAM BANTA, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,AMY MORNEAULT, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,BEVERLY STONE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,CHRISTOPHER EILERS, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,JOHN BETIT, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,JON COHEN, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,LAURA SIBILIA, ,,3,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,PATRICK GILLIGAN, ,,2,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,RANDY QUADE, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,ROBERT LAMBERT, ,,1,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM 6 REP,1,TYLER COLFORD, ,,3,Write-in,FALSE
2018,STATE REPRESENTATIVE,WINDHAM-BENNINGTON REP,1,LAURA SIBILIA,INDEPENDENT,,1377,Registered,FALSE
2018,STATE REPRESENTATIVE,WINDHAM-BENNINGTON REP,1,BILL BIRCH, ,,1,Write-in,FALSE
